,_id,contributors,coordinates,created_at,entities.hashtags,entities.symbols,entities.urls,entities.user_mentions,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
1236,620030e04452101455c5127e,,,Jan 31 ,[],[],"[{""url"":""https://t.co/AgWi5mOypg"",""expanded_url"":""https://apnews.com/article/ahmaud-arbery-crime-race-and-ethnicity-hate-crimes-savannah-4843bf04cf74034b2f396a844599f899"",""display_url"":""apnews.com/article/ahmaud…"",""indices"":[106,129]}]","[{""screen_name"":""AP"",""name"":""The Associated Press"",""id"":51241574,""id_str"":""51241574"",""indices"":[100,103]}]",0,False,,1488277719049818113,1488277719049818113,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Well, some good news is better than none

Judge rejects plea deal for man who killed Ahmaud Arbery ⁦@AP⁩  https://t.co/AgWi5mOypg",False,False,Fri Jun 21 19:06:47 +0000 2019,True,False,praying the other side isn’t planning the civil war #bernie  #georgeconwaystan #prodeathpenalty,[],,4348,False,30,False,538,False,False,1142146864910917632,1142146864910917632,False,False,,0,United States,erica kane (they/them),False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1142146864910917632/1613158786,http://pbs.twimg.com/profile_images/1266857917178839040/iTfdxJpn_normal.jpg,https://pbs.twimg.com/profile_images/1266857917178839040/iTfdxJpn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ericakane322,3522,,none,,,False,[]
1237,620030e04452101455c5127f,,,Jan 31 ,[],[],"[{""url"":""https://t.co/vkn8xW1uiA"",""expanded_url"":""https://www.cnn.com/2022/01/31/us/travis-and-greg-mcmichael-plea-deal-ahmaud-arbery-federal-hate-crime-charges/index.html"",""display_url"":""cnn.com/2022/01/31/us/…"",""indices"":[81,104]}]","[{""screen_name"":""googlenews"",""name"":""Google News"",""id"":33584794,""id_str"":""33584794"",""indices"":[110,121]}]",0,False,,1488276892272627713,1488276892272627713,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNN: Federal judge rejects plea agreement in Travis McMichael's hate crime case.
https://t.co/vkn8xW1uiA

via @GoogleNews",False,False,Fri Nov 18 17:41:13 +0000 2016,True,False,"A manifest dichotomy. Hopelessly romantic, yet a cynic and a pragmatist. Currently struggling with the writings of Maimonides. I remain perplexed.שלום עכשיו🔯",[],,41751,False,427,False,89,True,True,799668799012122624,799668799012122624,False,False,,2,United States,Stefan Bethlenfalvay,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/799668799012122624/1515959296,http://pbs.twimg.com/profile_images/1124300309436624897/GLF-sfu5_normal.jpg,https://pbs.twimg.com/profile_images/1124300309436624897/GLF-sfu5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,SBethlenfalvay,88314,,none,,,False,[]
1238,620030e04452101455c51280,,,Jan 31 ,[],[],[],"[{""screen_name"":""jaycho1980"",""name"":""jay"",""id"":1069784333983080400,""id_str"":""1069784333983080453"",""indices"":[0,11]}]",0,False,,1488276168487096326,1488276168487096326,jaycho1980,1.4882727918414807e+18,1.4882727918414807e+18,1.0697843339830804e+18,1.0697843339830804e+18,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jaycho1980 I keep asking - when did displaying the nazi symbol cease to = hate crime?,False,False,Mon Jun 22 02:11:12 +0000 2015,False,False,"Social distancing pioneer.
Filter broken; parts on back-order indefinitely.
Facts don't care about your feelings.  

#Factsmatter",[],,1070,False,516,False,637,False,True,3340395874,3340395874,False,False,,0,"Middle of nowhere, USA",Itsnotmeitsyou,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3340395874/1643432961,http://pbs.twimg.com/profile_images/1487292813972811776/7HMaLQAx_normal.jpg,https://pbs.twimg.com/profile_images/1487292813972811776/7HMaLQAx_normal.jpg,19CF86,000000,000000,000000,False,False,Mhansen25W,3170,,none,,,False,[]
1239,620030e04452101455c51281,,,Jan 31 ,[],[],"[{""url"":""https://t.co/n4ALhmg0Aj"",""expanded_url"":""https://apnews.com/article/ahmaud-arbery-crime-race-and-ethnicity-hate-crimes-savannah-4843bf04cf74034b2f396a844599f899"",""display_url"":""apnews.com/article/ahmaud…"",""indices"":[42,65]}]","[{""screen_name"":""TheChiz88"",""name"":""Chiz"",""id"":170561845,""id_str"":""170561845"",""indices"":[0,10]},{""screen_name"":""SeaWitch1031"",""name"":""SeaWitch 🧙‍♀️"",""id"":1128369216002900000,""id_str"":""1128369216002899973"",""indices"":[11,24]},{""screen_name"":""JoyceWhiteVance"",""name"":""Joyce Alene"",""id"":548384458,""id_str"":""548384458"",""indices"":[25,41]}]",0,False,,1488275743696392193,1488275743696392193,SusanLegasee,1.4881481732479836e+18,1.4881481732479836e+18,3296776082.0,3296776082.0,False,und,und,recent,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheChiz88 @SeaWitch1031 @JoyceWhiteVance https://t.co/n4ALhmg0Aj,False,False,Mon Jul 27 03:54:30 +0000 2015,True,False,#SusanSELLSFireworks #LegacyFireworks,[],"[{""url"":""https://t.co/waJY1r74P4"",""expanded_url"":""http://wakandacreditrepair.com"",""display_url"":""wakandacreditrepair.com"",""indices"":[0,23]}]",54331,False,273,False,3323,True,False,3296776082,3296776082,False,False,,0,United States,Susan,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3296776082/1610024432,http://pbs.twimg.com/profile_images/1347166222836785157/EzjW02wf_normal.jpg,https://pbs.twimg.com/profile_images/1347166222836785157/EzjW02wf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,SusanLegasee,10612,,none,https://t.co/waJY1r74P4,,False,[]
1240,620030e04452101455c51282,,,Jan 31 ,[],[],"[{""url"":""https://t.co/lCwqyL3Zha"",""expanded_url"":""https://nyti.ms/3HhTXAf"",""display_url"":""nyti.ms/3HhTXAf"",""indices"":[69,92]}]",[],0,False,,1488275680248795136,1488275680248795136,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Federal Judge Rejects Hate-Crime Plea Deals in Ahmaud Arbery Killing https://t.co/lCwqyL3Zha,False,False,Thu Dec 16 17:00:00 +0000 2010,False,False,"FDR Democrat; 2nd Wave Feminist; Los Angeles native. No lists.

 #These people, I swear",[],,73672,False,3310,False,4138,True,True,227362755,227362755,False,False,,3,"Albuquerque, NM",First Amendment Girl 🇺🇸,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,https://pbs.twimg.com/profile_banners/227362755/1506984636,http://pbs.twimg.com/profile_images/1192195005097463808/lSbi_036_normal.jpg,https://pbs.twimg.com/profile_images/1192195005097463808/lSbi_036_normal.jpg,003A70,000000,000000,000000,False,False,LA_LaVilla,51267,,none,,,False,[]
1241,620030e04452101455c51283,,,Jan 31 ,[],[],"[{""url"":""https://t.co/n4ALhmfsKL"",""expanded_url"":""https://apnews.com/article/ahmaud-arbery-crime-race-and-ethnicity-hate-crimes-savannah-4843bf04cf74034b2f396a844599f899"",""display_url"":""apnews.com/article/ahmaud…"",""indices"":[67,90]}]",[],0,False,,1488275615174336514,1488275615174336514,,,,,,False,en,en,recent,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Judge rejects plea deal for man who killed Ahmaud Arbery | AP News https://t.co/n4ALhmfsKL,False,False,Mon Jul 27 03:54:30 +0000 2015,True,False,#SusanSELLSFireworks #LegacyFireworks,[],"[{""url"":""https://t.co/waJY1r74P4"",""expanded_url"":""http://wakandacreditrepair.com"",""display_url"":""wakandacreditrepair.com"",""indices"":[0,23]}]",54331,False,273,False,3323,True,False,3296776082,3296776082,False,False,,0,United States,Susan,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3296776082/1610024432,http://pbs.twimg.com/profile_images/1347166222836785157/EzjW02wf_normal.jpg,https://pbs.twimg.com/profile_images/1347166222836785157/EzjW02wf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,SusanLegasee,10612,,none,https://t.co/waJY1r74P4,,False,[]
1242,620030e04452101455c51284,,,Jan 31 ,"[{""text"":""SmartNews"",""indices"":[63,73]}]",[],"[{""url"":""https://t.co/qYkNehSGrM"",""expanded_url"":""https://apnews.com/article/ahmaud-arbery-crime-race-and-ethnicity-hate-crimes-savannah-4843bf04cf74034b2f396a844599f899"",""display_url"":""apnews.com/article/ahmaud…"",""indices"":[75,98]}]",[],2,False,,1488275138978136080,1488275138978136080,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",🙌🙌🙌🙌🙌 Judge rejects plea deal for man who killed Ahmaud Arbery #SmartNews  https://t.co/qYkNehSGrM,False,False,Tue Mar 10 00:56:50 +0000 2015,True,False,"#LGBTQIA 🏳️‍🌈 🏳️‍⚧️ #WomenRights #BLM #StopAsianHate #MentalHealthRights #SuicidePrevention #RESIST  #FBR 🚫DM  #NeverForget Jan 6, 2021 #GetVaccinatedNow",[],,35763,False,5996,False,6309,True,True,3082939222,3082939222,False,False,,3,United States,🏳️‍🌈Dee F 🗽Save Our Democracy 🇺🇸,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3082939222/1604676676,http://pbs.twimg.com/profile_images/1401678305447841804/DJioTygH_normal.jpg,https://pbs.twimg.com/profile_images/1401678305447841804/DJioTygH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,DeeFonta,29669,,none,,,False,[]
1243,620030e14452101455c51285,,,Jan 31 ,[],[],"[{""url"":""https://t.co/9cRR058Aqz"",""expanded_url"":""https://europe.winestle.com/judge-rejects-plea-deal-for-travis-mcmichael-on-hate-crime-charges/"",""display_url"":""europe.winestle.com/judge-rejects-…"",""indices"":[67,90]}]",[],0,False,,1488273989445328903,1488273989445328903,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Judge REJECTS plea deal for Travis McMichael on hate crime charges https://t.co/9cRR058Aqz,False,False,Thu Oct 27 21:23:32 +0000 2016,False,False,"Nzuchi Times is a fast-growing news site with deep financial, entertainment, society, politics, media, tech, and other industry verticals.",[],"[{""url"":""https://t.co/a9J3FcPV6A"",""expanded_url"":""https://www.tausi.news"",""display_url"":""tausi.news"",""indices"":[0,23]}]",38,False,540,False,4,False,False,791752212267532288,791752212267532288,False,False,,5,USA,NzuchiTimes USA,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/791752212267532288/1614560744,http://pbs.twimg.com/profile_images/1366192880650453018/VjdRx5qC_normal.jpg,https://pbs.twimg.com/profile_images/1366192880650453018/VjdRx5qC_normal.jpg,1B95E0,000000,000000,000000,False,False,NzuchiTimesUSA,229701,,none,https://t.co/a9J3FcPV6A,,False,[]
1244,620030e14452101455c51286,,,Jan 31 ,[],[],"[{""url"":""https://t.co/abuFcfGgnw"",""expanded_url"":""https://www.usatoday.com/story/news/nation/2022/01/31/mcmichaels-plea-deal-federal-hate-crime-ahmaud-arbery-murder/9282372002/"",""display_url"":""usatoday.com/story/news/nat…"",""indices"":[82,105]},{""url"":""https://t.co/rhFs4ezurE"",""expanded_url"":""https://twitter.com/i/web/status/1488272891011555331"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[112,135]}]",[],0,False,,1488272891011555331,1488272891011555331,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://ubnm.com"" rel=""nofollow"">UBNM</a>",'We want 100% justice': Judge rejects plea deal with man who killed Ahmaud Arbery https://t.co/abuFcfGgnw (via… https://t.co/rhFs4ezurE,True,False,Tue Apr 19 21:56:32 +0000 2011,False,False,Unified Brain News Media. A whole new way to discover news.,[],"[{""url"":""https://t.co/DD3uEvPuWF"",""expanded_url"":""https://ubnm.com"",""display_url"":""ubnm.com"",""indices"":[0,23]}]",23,False,111,False,0,False,False,284742679,284742679,False,False,,4,United States,UBNM,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/284742679/1483125968,http://pbs.twimg.com/profile_images/870591909655445505/9c9Fwv1R_normal.jpg,https://pbs.twimg.com/profile_images/870591909655445505/9c9Fwv1R_normal.jpg,2E2E2E,000000,000000,000000,False,False,ubnm,51542,,none,https://t.co/DD3uEvPuWF,,False,[]
1245,620030e14452101455c51287,,,Jan 31 ,[],[],[],"[{""screen_name"":""TimothyKruzic"",""name"":""timothy kruzic"",""id"":3308424345,""id_str"":""3308424345"",""indices"":[0,14]},{""screen_name"":""CornBardSupreme"",""name"":""🌽CornBardSupreme🌽"",""id"":1356298932817686500,""id_str"":""1356298932817686534"",""indices"":[15,31]},{""screen_name"":""Rivendellyan"",""name"":""Lumkas 💚💜"",""id"":223673509,""id_str"":""223673509"",""indices"":[32,45]},{""screen_name"":""legndofphoenix"",""name"":""🎀🌸Sarah🌸🎀"",""id"":500033535,""id_str"":""500033535"",""indices"":[46,61]}]",0,False,,1488272501751050243,1488272501751050243,TimothyKruzic,1.488271973298086e+18,1.488271973298086e+18,3308424345.0,3308424345.0,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TimothyKruzic @CornBardSupreme @Rivendellyan @legndofphoenix Him being a liar is based on what you consider a hate crime, though.",False,False,Wed Aug 02 13:16:49 +0000 2017,True,False,"Less of an engineer, more of a loss",[],,2355,False,32,False,105,False,True,892735943152738304,892735943152738304,False,False,,3,"Neverland, USA",Jimothy Tuna,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/1444641845645135875/TkBv-RoH_normal.jpg,https://pbs.twimg.com/profile_images/1444641845645135875/TkBv-RoH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,lessofanengneer,4729,,none,,,False,[]
1246,620030e14452101455c51288,,,Jan 31 ,[],[],"[{""url"":""https://t.co/ceTMkhAlZX"",""expanded_url"":""https://twitter.com/i/web/status/1488271894587404293"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],0,False,,1488271894587404293,1488271894587404293,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Judge Rejects Plea Deal For Arbery’s Killer In Federal Hate Crime Case: Arbery's family was furious at the offer, s… https://t.co/ceTMkhAlZX",True,False,Sun May 17 17:14:43 +0000 2009,False,False,"Thinker, family man, trusts science, social justice advocate, humanist, loves jazz & taking pics. Retweets ≠ endorsements. Yes, I know things!",[],"[{""url"":""https://t.co/OvOmVJN2nK"",""expanded_url"":""http://www.naturallensphotography.com"",""display_url"":""naturallensphotography.com"",""indices"":[0,23]}]",10259,False,4122,False,4073,False,True,40695119,40695119,False,False,,21,United States,Marcus Evans 📚 ⚛️ 🔭 ⚖️ 💙 🎼 🏅,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/40695119/1452315755,http://pbs.twimg.com/profile_images/899747059540119552/OatWEweY_normal.jpg,https://pbs.twimg.com/profile_images/899747059540119552/OatWEweY_normal.jpg,981CEB,000000,000000,000000,False,False,MarcuswevansSr,102415,,none,https://t.co/OvOmVJN2nK,,False,[]
1247,620030e14452101455c51289,,,Jan 31 ,[],[],"[{""url"":""https://t.co/NDxMdBgxkk"",""expanded_url"":""https://www.aol.com/news/plea-deal-hate-crime-case-131704551-214838868.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr"",""display_url"":""aol.com/news/plea-deal…"",""indices"":[59,82]}]",[],1,False,,1488271859976048641,1488271859976048641,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Judge rejects plea deal for a man who killed Ahmaud Arbery https://t.co/NDxMdBgxkk,False,False,Fri Oct 01 02:30:52 +0000 2010,True,False,"NO DM PLEASE, love animal, book lover, not religious, I fight for Democracy, #WeAreBlue  #FBR
 To Hell with racism, fascism and trumpism
ONE PLANET - ONE PEOPLE",[],,47251,False,17134,False,17757,True,False,197279172,197279172,False,False,,5,U.S.A,Mynameis...Miro,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/197279172/1617494213,http://pbs.twimg.com/profile_images/1335999652534038530/UCBTXgw2_normal.jpg,https://pbs.twimg.com/profile_images/1335999652534038530/UCBTXgw2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,zg4ever,92946,,none,,,False,[]
1248,620030e14452101455c5128a,,,Jan 31 ,[],[],"[{""url"":""https://t.co/4LMONpsXnO"",""expanded_url"":""https://www.nytimes.com/2022/01/31/us/ahmaud-arbery-hate-crime-plea-deal.html?smid=tw-share"",""display_url"":""nytimes.com/2022/01/31/us/…"",""indices"":[70,93]}]",[],0,False,,1488268395950657542,1488268395950657542,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Federal Judge Rejects a Hate-Crime Plea Deal in Ahmaud Arbery Killing https://t.co/4LMONpsXnO,False,False,Tue Apr 30 17:38:14 +0000 2013,True,False,"Human rights advocate for justice, equality & peace.  Amazing family of choice, tennis player, lover of mountain forests and the sea.",[],,911,False,166,False,599,False,False,1392624638,1392624638,False,False,,4,"Santa Fe, New Mexico USA",Michael Adee,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/1437875036560392195/96HHz3Jn_normal.jpg,https://pbs.twimg.com/profile_images/1437875036560392195/96HHz3Jn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,MichaelJAdee,1914,,none,,,False,[]
1249,620030e14452101455c5128b,,,Jan 31 ,[],[],[],"[{""screen_name"":""Retro_CoachHop"",""name"":""🍊 Coach Rob Hopkins 💍💍💍"",""id"":1259993607265751000,""id_str"":""1259993607265751041"",""indices"":[0,15]}]",0,False,,1488267594809454595,1488267594809454595,Retro_CoachHop,1.4879718244660756e+18,1.4879718244660756e+18,1.259993607265751e+18,1.259993607265751e+18,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Retro_CoachHop Is it a hate crime? 😳🤣,False,False,Sat May 02 15:28:33 +0000 2020,True,False,"RBCDL National Champions S29&30 💍💍(S14,15,29,30,31,34,36,37,38,39,43CFP); RCFA Nat’l Champions S15💍 (S4,8,11,13,14,15,17 CFP) & The Elite III Champs 💍 S1",[],,2354,False,336,False,277,False,True,1256606474542952448,1256606474542952448,False,False,,0,"Fort Smith, AR",Retro Arkansas Razorbacks💍💍,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1256606474542952448/1614348373,http://pbs.twimg.com/profile_images/1410226901608697857/hnNyfsZg_normal.jpg,https://pbs.twimg.com/profile_images/1410226901608697857/hnNyfsZg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,HogsRetro,666,,none,,,False,[]
1250,620030e14452101455c5128c,,,Jan 31 ,[],[],"[{""url"":""https://t.co/j9RYwjVPgL"",""expanded_url"":""https://www.cnn.com/2022/01/31/us/travis-and-greg-mcmichael-plea-deal-ahmaud-arbery-federal-hate-crime-charges/index.html"",""display_url"":""cnn.com/2022/01/31/us/…"",""indices"":[75,98]}]",[],0,False,,1488267558331588612,1488267558331588612,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Federal judge rejects plea agreement in Travis McMichael hate crime charge
https://t.co/j9RYwjVPgL",False,False,Mon Mar 15 16:12:01 +0000 2010,False,False,"Center-left liberal safely ensconced in a Blue state. I believe in fairness, kindness, equality, integrity & empathy. I support #BidenHarris & voting Blue!",[],,137505,False,3063,False,5001,True,False,123287250,123287250,False,False,,62,United States,denise friday,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,https://pbs.twimg.com/profile_banners/123287250/1623935430,http://pbs.twimg.com/profile_images/1246168026648645632/kTzPphB__normal.jpg,https://pbs.twimg.com/profile_images/1246168026648645632/kTzPphB__normal.jpg,990000,DFDFDF,F3F3F3,333333,True,False,19friday,27771,,none,,,False,[]
