,_id,contributors,coordinates,created_at,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
54,61edc558b0f564f1b89d865d,,,Jan 16 ,[],"[{""id"":1482812406875443200,""id_str"":""1482812406875443200"",""indices"":[28,51],""media_url"":""http://pbs.twimg.com/media/FJQCBxxaUAAOTPz.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FJQCBxxaUAAOTPz.jpg"",""url"":""https://t.co/iwu6BsDSlW"",""display_url"":""pic.twitter.com/iwu6BsDSlW"",""expanded_url"":""https://twitter.com/geddenriquez/status/1482812413619879936/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":512,""h"":680,""resize"":""fit""},""large"":{""w"":1242,""h"":1649,""resize"":""fit""},""medium"":{""w"":904,""h"":1200,""resize"":""fit""}}}]",[],[],[],"[{""id"":1482812406875443200,""id_str"":""1482812406875443200"",""indices"":[28,51],""media_url"":""http://pbs.twimg.com/media/FJQCBxxaUAAOTPz.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FJQCBxxaUAAOTPz.jpg"",""url"":""https://t.co/iwu6BsDSlW"",""display_url"":""pic.twitter.com/iwu6BsDSlW"",""expanded_url"":""https://twitter.com/geddenriquez/status/1482812413619879936/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":512,""h"":680,""resize"":""fit""},""large"":{""w"":1242,""h"":1649,""resize"":""fit""},""medium"":{""w"":904,""h"":1200,""resize"":""fit""}}}]",0,False,,1482812413619879936,1482812413619879936,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i want him to hate crime me https://t.co/iwu6BsDSlW,False,False,Wed Jan 02 12:10:38 +0000 2019,True,False,ENFP-T | living young and wild but not free,[],,818,False,31,False,159,True,True,1080436201931169792,1080436201931169792,False,False,,0,"Darwin, Northern Territory",grass is green,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1080436201931169792/1638935022,http://pbs.twimg.com/profile_images/1482829511503003649/hBVRBjIV_normal.jpg,https://pbs.twimg.com/profile_images/1482829511503003649/hBVRBjIV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,geddenriquez,523,,none,,,False,[]
55,61edc558b0f564f1b89d865e,,,Jan 16 ,[],,[],[],[],,0,False,,1482780498132930563,1482780498132930563,,,,,,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What the bills did to the patriots yesterday should be considered a hate crime,False,False,Wed Nov 18 07:26:27 +0000 2020,True,False,ion want u introduce me to yo mom,[],,28907,False,463,False,544,False,True,1328962700270051328,1328962700270051328,False,False,,3,Konoha,J♦️,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1328962700270051328/1621011064,http://pbs.twimg.com/profile_images/1483822288587874313/3hTIsDgb_normal.jpg,https://pbs.twimg.com/profile_images/1483822288587874313/3hTIsDgb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,yomuvaluvme7,3434,,none,,,False,[]
56,61edc558b0f564f1b89d865f,,,Jan 16 ,"[{""text"":""Jew"",""indices"":[9,13]}]",,[],"[{""url"":""https://t.co/4d7J9iLZgS"",""expanded_url"":""https://twitter.com/i/web/status/1482720611629686785"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],,26,False,,1482720611629686785,1482720611629686785,,,,,,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It was a #Jew ✡️ HATE terrorist attack,as clear as the afternoon sun 🌞! Why it's""Islamophobic"" when we say the trut… https://t.co/4d7J9iLZgS",True,False,Sun Feb 10 08:16:56 +0000 2019,True,False,"Iraqi 🇮🇶 ex-Muslim Refugee 🇺🇳, #Zionist ✡️ & Defender 💪 of #Israel 🇮🇱, a Proud 🦚 member of #JTwitter family ❤️.
follow me if you support #Israel 🇮🇱",[],,21837,False,1083,False,348,False,False,1094510515542343680,1094510515542343680,False,False,,7,Hong Kong,Hayder,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1094510515542343680/1637144927,http://pbs.twimg.com/profile_images/1450744550310416384/ZmZGGUR7_normal.jpg,https://pbs.twimg.com/profile_images/1450744550310416384/ZmZGGUR7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Sumerian2022,10801,,none,,,False,[]
57,61edc558b0f564f1b89d8660,,,Jan 16 ,[],,[],[],"[{""screen_name"":""FaithQuintero7"",""name"":""Faith Quintero"",""id"":1357740540884881400,""id_str"":""1357740540884881408"",""indices"":[0,15]}]",,2,False,,1482716952384741378,1482716952384741378,FaithQuintero7,1.4826464442090988e+18,1.4826464442090988e+18,1.3577405408848814e+18,1.3577405408848814e+18,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FaithQuintero7 During Shabbat &amp; in a synagogue 🕍 but not a hate crime 🙄!,False,False,Sun Feb 10 08:16:56 +0000 2019,True,False,"Iraqi 🇮🇶 ex-Muslim Refugee 🇺🇳, #Zionist ✡️ & Defender 💪 of #Israel 🇮🇱, a Proud 🦚 member of #JTwitter family ❤️.
follow me if you support #Israel 🇮🇱",[],,21837,False,1083,False,348,False,False,1094510515542343680,1094510515542343680,False,False,,7,Hong Kong,Hayder,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1094510515542343680/1637144927,http://pbs.twimg.com/profile_images/1450744550310416384/ZmZGGUR7_normal.jpg,https://pbs.twimg.com/profile_images/1450744550310416384/ZmZGGUR7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Sumerian2022,10801,,none,,,False,[]
58,61edc558b0f564f1b89d8661,,,Jan 16 ,[],,[],[],"[{""screen_name"":""maxinocarl"",""name"":""yumax"",""id"":793754538486276100,""id_str"":""793754538486276099"",""indices"":[0,11]}]",,0,False,,1482636657320816642,1482636657320816642,maxinocarl,1.4825398851939246e+18,1.4825398851939246e+18,7.937545384862761e+17,7.937545384862761e+17,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maxinocarl actual hate crime,False,False,Fri Feb 10 15:26:23 +0000 2017,True,False,yo just fuck me up tho yt: https://t.co/MLA86EOJ7P soundcloud: https://t.co/LDoULP69Qb,"[{""url"":""https://t.co/MLA86EOJ7P"",""expanded_url"":""https://www.youtube.com/channel/UCjwLdN1KS2lCcuZ-pXk0QVA"",""display_url"":""youtube.com/channel/UCjwLd…"",""indices"":[27,50]},{""url"":""https://t.co/LDoULP69Qb"",""expanded_url"":""https://soundcloud.com/clint-dy-cezar"",""display_url"":""soundcloud.com/clint-dy-cezar"",""indices"":[63,86]}]",,3241,False,220,False,745,False,True,830075448147087361,830075448147087361,False,False,,1,Cagayan De Oro City,Clonk's Brainrot Badonk,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/830075448147087361/1565527612,http://pbs.twimg.com/profile_images/1450108806260670466/bQSA-sjo_normal.jpg,https://pbs.twimg.com/profile_images/1450108806260670466/bQSA-sjo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,anton_delphine,2009,,none,,,False,[]
59,61edc558b0f564f1b89d8662,,,Jan 16 ,[],,[],[],"[{""screen_name"":""txtzygrande"",""name"":""johnny"",""id"":947117710088880100,""id_str"":""947117710088880128"",""indices"":[0,12]}]",,1,False,,1482600897830338560,1482600897830338560,txtzygrande,1.4826003416362844e+18,1.4826003416362844e+18,9.471177100888801e+17,9.471177100888801e+17,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@txtzygrande istg its a hate crime taking off the new season from netflix!,False,False,Fri Jan 22 11:35:45 +0000 2021,True,False,비엘 • 엑소 • 더보이즈,[],,1485,False,15,False,38,False,True,1352580665829560323,1352580665829560323,False,False,,0,Malaysia,ʜᴇᴀᴛʜᴇʀ,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1352580665829560323/1642050065,http://pbs.twimg.com/profile_images/1482904933297172484/zurKl2ei_normal.jpg,https://pbs.twimg.com/profile_images/1482904933297172484/zurKl2ei_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,geumjidynasty2,7003,,none,,,False,[]
60,61edc558b0f564f1b89d8663,,,Jan 16 ,[],,[],[],"[{""screen_name"":""nypost"",""name"":""New York Post"",""id"":17469289,""id_str"":""17469289"",""indices"":[0,7]}]",,26,False,,1482598554128752647,1482598554128752647,nypost,1.4825463082630758e+18,1.4825463082630758e+18,17469289.0,17469289.0,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nypost Are you sure this is not hate crime targeted Asian?,False,False,Fri Jan 01 09:02:44 +0000 2021,True,False,20 years experience in engineering education and research.,[],"[{""url"":""https://t.co/wztIDMvvIH"",""expanded_url"":""https://bit.ly/youtube_yap"",""display_url"":""bit.ly/youtube_yap"",""indices"":[0,23]}]",2,False,4,False,22,False,True,1344931988524810240,1344931988524810240,False,False,,0,Malaysia,Ir Dr Yap Keem Siah,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/1344932194783961090/QU9anJ0c_normal.jpg,https://pbs.twimg.com/profile_images/1344932194783961090/QU9anJ0c_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,irdryapkeemsiah,7,,none,https://t.co/wztIDMvvIH,,False,[]
61,61edc558b0f564f1b89d8664,,,Jan 16 ,[],,[],[],"[{""screen_name"":""CeFaanKim"",""name"":""CeFaan Kim"",""id"":1488913117,""id_str"":""1488913117"",""indices"":[0,10]}]",,1,False,,1482570131889098752,1482570131889098752,CeFaanKim,1.4824021226165248e+18,1.4824021226165248e+18,1488913117.0,1488913117.0,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CeFaanKim Say it, black deranged man. Media should have the social responsibility to address the real issue-- black on Asian hate crime.",False,False,Fri Dec 18 16:20:00 +0000 2015,True,False,"🇲🇾 Here to learn. Interested in politics, science, philosophy and languages. LLB⚖️",[],,21646,False,223,False,639,False,True,4595232385,4595232385,False,False,,1,"Selangor, Malaysia",Félix 🏴,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4595232385/1584864469,http://pbs.twimg.com/profile_images/1346771558497325058/b520xhBq_normal.jpg,https://pbs.twimg.com/profile_images/1346771558497325058/b520xhBq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,felix_97x,6433,,none,,,False,[]
62,61edc558b0f564f1b89d8665,,,Jan 16 ,[],,[],[],"[{""screen_name"":""AMFChina"",""name"":""Andreas Fulda"",""id"":209967385,""id_str"":""209967385"",""indices"":[0,9]}]",,0,False,,1482557546502422529,1482557546502422529,AMFChina,1.482347608190464e+18,1.482347608190464e+18,209967385.0,209967385.0,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AMFChina Keep pushing this kind of fake news and you wonder why Asian hate crime is on the rise.

What a dvmbfvck.",False,False,Tue Jul 27 05:35:22 +0000 2010,True,False,"At least Russia and China didn't call us names when we smiled sweetly at America.
- Sukarno",[],,8826,False,137,False,1118,True,False,171372401,171372401,False,False,,0,"Bali, Indonesia",Gatot Subroto ,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/171372401/1619366657,http://pbs.twimg.com/profile_images/1393454010120642561/o7gVFlbf_normal.jpg,https://pbs.twimg.com/profile_images/1393454010120642561/o7gVFlbf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ubud_id,13061,,none,,,False,[]
63,61edc558b0f564f1b89d8666,,,Jan 16 ,[],,[],[],"[{""screen_name"":""TheBoss_No7"",""name"":""The Bossร์ร์ร์ No 7"",""id"":1385934502057242600,""id_str"":""1385934502057242624"",""indices"":[0,12]}]",,1,False,,1482557171363889153,1482557171363889153,TheBoss_No7,1.4825561919813263e+18,1.4825561919813263e+18,1.3859345020572426e+18,1.3859345020572426e+18,False,th,th,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheBoss_No7 อ่านข่าวสารจากจานข้าวหมาล้วนๆ ตอนนี้ความปลอดภัยก็น้อย looting เอย hate crime เอย บอกให้เขารีบๆย้ายไปหน่อยสิ,False,False,Tue Oct 20 13:07:07 +0000 2020,True,False,ลูกครึ่งถือสองสัญชาติ/ทำงาน IT/ล่าม/พูดได้สี่ภาษา/ครอบครัวเป็นตำรวจ/มีทนายรูปหล่อ ไม่รับกระเช้า,[],,187738,False,4459,False,4125,False,True,1318539189646884865,1318539189646884865,False,False,,1,National Capital Region,Caร์mencita สนับสนุน112 🇹🇭💛,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1318539189646884865/1638663176,http://pbs.twimg.com/profile_images/1447767101930827781/iTJVAvxd_normal.jpg,https://pbs.twimg.com/profile_images/1447767101930827781/iTJVAvxd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,carmen167057816,83833,,none,,,False,[]
64,61edc558b0f564f1b89d8667,,,Jan 16 ,[],,[],[],"[{""screen_name"":""NativeMama90"",""name"":""Hocus Pocus Mamas Tryin To Focus"",""id"":1274814383579938800,""id_str"":""1274814383579938823"",""indices"":[0,13]},{""screen_name"":""teachntransform"",""name"":""Liz Sohyeon Kleinrock (she/her)"",""id"":971071604200497200,""id_str"":""971071604200497152"",""indices"":[14,30]},{""screen_name"":""Hanan65668252"",""name"":""thatyentaauntie"",""id"":1247750203827867600,""id_str"":""1247750203827867653"",""indices"":[31,45]}]",,6,False,,1482550404626120704,1482550404626120704,NativeMama90,1.4825485776458301e+18,1.4825485776458301e+18,1.2748143835799388e+18,1.2748143835799388e+18,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NativeMama90 @teachntransform @Hanan65668252 Nice to know it wasn’t a hate crime but W T F. This article shows unstable he was,False,False,Sun Mar 27 22:20:08 +0000 2011,False,False,You can trust me. I hunt MAPS ☺️,[],,14027,False,2537,False,577,True,True,273134568,273134568,False,False,,26,"Bangkok, Thailand",🌱👽 👩🏽‍💻🏴‍☠️,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,https://pbs.twimg.com/profile_banners/273134568/1428379674,http://pbs.twimg.com/profile_images/1456136665114689540/SOGcKEY-_normal.jpg,https://pbs.twimg.com/profile_images/1456136665114689540/SOGcKEY-_normal.jpg,2FC2EF,181A1E,252429,666666,True,False,OmegaInCyber,278762,,none,,,False,[]
65,61edc558b0f564f1b89d8668,,,Jan 16 ,[],,[],"[{""url"":""https://t.co/OvkLvIdJqn"",""expanded_url"":""https://twitter.com/ChollimaOrg/status/1482414886340956161"",""display_url"":""twitter.com/ChollimaOrg/st…"",""indices"":[39,62]}]",[],,0,False,,1482542353919340544,1482542353919340544,,,,,,True,en,en,recent,,False,,,Sat Jan 15 18:10:25 +0000 2022,[],,[],"[{""url"":""https://t.co/iQ88GIi3fm"",""expanded_url"":""https://twitter.com/i/web/status/1482414886340956161"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],,191.0,False,,1.4824148863409562e+18,1.4824148863409562e+18,,,,,,False,en,en,recent,,,,,70.0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BREAKING: An Asian woman has been killed in New York City after a man pushed her onto the tracks at Times Square 42… https://t.co/iQ88GIi3fm,True,False,Thu Aug 06 22:57:02 +0000 2020,True,False,"The Star of the East: Providing news, analysis and coverage of East Asian Issues.",[],"[{""url"":""https://t.co/ulPoaw3zyy"",""expanded_url"":""http://chollima.org"",""display_url"":""chollima.org"",""indices"":[0,23]}]",17.0,False,6296.0,False,27.0,False,True,1.2915085864310292e+18,1.2915085864310292e+18,False,False,,50.0,,The Chollima Report,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1291508586431029252/1612153556,http://pbs.twimg.com/profile_images/1378893571990810625/IqJ8a7FY_normal.jpg,https://pbs.twimg.com/profile_images/1378893571990810625/IqJ8a7FY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ChollimaOrg,545.0,,none,https://t.co/ulPoaw3zyy,,False,[],1.4824148863409562e+18,1.4824148863409562e+18,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Asian Hate Crime is at the peak in US. https://t.co/OvkLvIdJqn,False,False,Fri Feb 01 15:10:53 +0000 2019,True,False,"Venture Capitalist, HBS Alumnus, Father with three kids,  Patriots working and living in HKSAR China.",[],"[{""url"":""https://t.co/fF2rYCoIK4"",""expanded_url"":""http://www.leaders-capital.com"",""display_url"":""leaders-capital.com"",""indices"":[0,23]}]",61782,False,968,False,1457,True,True,1091353197455695873,1091353197455695873,False,False,,2,Hong Kong,Eric Cheung,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1091353197455695873/1609464697,http://pbs.twimg.com/profile_images/1480148842649878528/SeM7ofH1_normal.jpg,https://pbs.twimg.com/profile_images/1480148842649878528/SeM7ofH1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,HBS_Eric,16275,,none,https://t.co/fF2rYCoIK4,,False,[]
66,61edc559b0f564f1b89d8669,,,Jan 15 ,[],,[],"[{""url"":""https://t.co/YhBRTQicNG"",""expanded_url"":""https://twitter.com/ihyjuju/status/1482207585587531776"",""display_url"":""twitter.com/ihyjuju/status…"",""indices"":[28,51]}]",[],,0,False,,1482417069211615234,1482417069211615234,,,,,,True,en,en,recent,,False,,,Sat Jan 15 04:26:41 +0000 2022,[],,[],[],[],,59542.0,False,,1.4822075855875318e+18,1.4822075855875318e+18,,,,,,False,en,en,recent,,,,,5774.0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",there’s sex without love and there’s love without sex. then there’s you without both,False,False,Mon Dec 14 07:11:21 +0000 2020,True,False,just a mf tweetin / turn notis on,[],"[{""url"":""https://t.co/5ZHxkgmTEJ"",""expanded_url"":""http://instagram.com/ihyjujuu"",""display_url"":""instagram.com/ihyjujuu"",""indices"":[0,23]}]",18994.0,False,260898.0,False,1909.0,True,True,1.3383809308308767e+18,1.3383809308308767e+18,False,False,,245.0,"Las Vegas, NV",juju 💰,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1338380930830876673/1639821506,http://pbs.twimg.com/profile_images/1448859687449862147/frVD6mW3_normal.jpg,https://pbs.twimg.com/profile_images/1448859687449862147/frVD6mW3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ihyjuju,5531.0,,none,https://t.co/5ZHxkgmTEJ,,False,[],1.4822075855875318e+18,1.4822075855875318e+18,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NOW THIS IS A HATE CRIME😭😭😭 https://t.co/YhBRTQicNG,False,False,Thu Mar 22 12:48:48 +0000 2018,False,False,,[],,9992,False,155,False,461,False,True,976802875870334976,976802875870334976,False,False,,0,Makati City,𝐈𝐜𝐚𝐫𝐮𝐬,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/976802875870334976/1636474893,http://pbs.twimg.com/profile_images/1480951187822505984/S4JXt2f4_normal.jpg,https://pbs.twimg.com/profile_images/1480951187822505984/S4JXt2f4_normal.jpg,7FDBB6,000000,000000,000000,False,False,TheRisenDemon_,18073,,none,,,False,[]
67,61edc559b0f564f1b89d866a,,,Jan 15 ,[],,[],"[{""url"":""https://t.co/M8q5oHWT0f"",""expanded_url"":""https://twitter.com/i/web/status/1482416233873960964"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],,0,False,,1482416233873960964,1482416233873960964,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rest in peace, Jorge Diaz-Johnston (1967-2022), brother of former Miami Mayor Manny Diaz and the apparent victim of… https://t.co/M8q5oHWT0f",True,False,Tue Jul 26 21:41:19 +0000 2016,False,False,"Streaming randomly absurd or profound thoughts of consciousness to anyone in general who cares to listen, much as I have since I was a toddler.",[],,106,False,261,False,393,False,False,758054617036967937,758054617036967937,False,False,,2,Hawaii,Donald R. Koelper,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/758054617036967937/1639864312,http://pbs.twimg.com/profile_images/978773156528766976/OvbWG_cA_normal.jpg,https://pbs.twimg.com/profile_images/978773156528766976/OvbWG_cA_normal.jpg,1B95E0,000000,000000,000000,False,False,Donald_from_HI,28636,,none,,,False,[]
68,61edc559b0f564f1b89d866b,,,Jan 15 ,[],,[],"[{""url"":""https://t.co/yUtUJIDSPS"",""expanded_url"":""https://twitter.com/i/web/status/1482388371221667850"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],,1,False,,1482388371221667850,1482388371221667850,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facts and truth matter: are we now in a post-truth era where 'mood, feelings and emotions' matter more than rationa… https://t.co/yUtUJIDSPS",True,False,Thu Sep 08 13:01:16 +0000 2011,False,False,"Global Britain, conservative, Board member @tfa4freedom. Chelsea, Wasps, Prog rock,ex Army. Christian & pro-Israel. Husband to 1, father to 2. Runs @BritMnsBusn",[],"[{""url"":""https://t.co/os8X0OiuU9"",""expanded_url"":""http://www.timscottuk.com"",""display_url"":""timscottuk.com"",""indices"":[0,23]}]",353,False,16243,False,11286,False,False,370089643,370089643,False,False,,16,Wherever I lay my hat.....,*** Tim Scott 🇬🇧🇺🇸 ***,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,https://pbs.twimg.com/profile_banners/370089643/1603380437,http://pbs.twimg.com/profile_images/1229691152854605824/2mPR7Hfd_normal.jpg,https://pbs.twimg.com/profile_images/1229691152854605824/2mPR7Hfd_normal.jpg,91D2FA,000000,000000,000000,False,False,TimScottUK,613,,none,https://t.co/os8X0OiuU9,,False,[]
